customerid,amount,frequency,invoicedate,recency,cluster_id
14504.0,673.26,107,2011-10-23 16:00:00,46,0
14505.0,5818.7,803,2011-11-22 15:45:00,16,0
14506.0,2012.17,316,2011-11-22 13:02:00,16,0
14507.0,1368.18,98,2011-11-16 12:21:00,23,0
14508.0,276.42,57,2011-11-17 19:48:00,21,0
14511.0,1267.4099999999999,71,2011-11-28 17:05:00,10,0
14512.0,275.28,23,2011-06-05 12:39:00,187,2
14513.0,438.49,18,2011-08-31 11:25:00,100,0
14514.0,1055.35,73,2011-10-09 16:05:00,60,0
14515.0,2102.09,101,2011-11-22 11:37:00,17,0
14517.0,330.45,18,2011-11-06 14:20:00,32,0
14518.0,174.37,16,2011-10-06 14:43:00,63,0
14520.0,270.6,4,2011-12-08 09:46:00,1,0
14522.0,974.54,17,2011-11-15 13:24:00,23,0
14523.0,241.09,12,2011-08-23 13:13:00,107,0
14524.0,1867.68,203,2011-11-08 12:29:00,31,0
14525.0,4221.37,298,2011-12-01 08:53:00,8,0
14527.0,7711.38,1011,2011-12-07 12:19:00,2,0
14528.0,364.21999999999997,18,2011-11-02 17:09:00,36,0
14529.0,620.04,229,2011-10-10 15:27:00,59,0
14530.0,2925.91,216,2011-11-14 10:38:00,25,0
14532.0,932.85,64,2011-04-17 13:05:00,235,2
14533.0,1812.6200000000001,65,2011-11-15 12:05:00,24,0
14534.0,4075.35,558,2011-12-07 12:19:00,2,0
14535.0,2841.09,333,2011-10-11 16:24:00,58,0
14536.0,171.8,19,2011-03-25 12:21:00,259,2
14537.0,355.56,10,2011-10-13 10:54:00,57,0
14538.0,388.25,19,2011-10-06 10:31:00,64,0
14539.0,537.48,32,2011-11-24 09:50:00,15,0
14540.0,996.26,76,2011-11-30 10:15:00,9,0
14541.0,1461.65,111,2011-10-12 10:08:00,58,0
14542.0,103.25,5,2011-06-07 08:19:00,185,2
14543.0,2916.17,107,2011-12-06 10:32:00,3,0
14544.0,2024.45,114,2011-11-15 15:06:00,23,0
14546.0,2487.02,417,2011-12-05 16:33:00,3,0
14547.0,3986.7400000000002,367,2011-12-06 11:06:00,3,0
14548.0,652.8,4,2011-07-12 12:19:00,150,2
14549.0,289.24,56,2011-02-01 13:47:00,310,2
14550.0,765.62,48,2011-11-29 12:12:00,10,0
14551.0,186.23,10,2011-11-21 13:36:00,17,0
14552.0,165.07,58,2011-07-11 12:49:00,151,2
14553.0,859.27,113,2011-11-20 13:20:00,18,0
14554.0,2381.04,216,2011-11-29 16:44:00,9,0
14555.0,324.14,21,2011-10-13 16:24:00,56,0
14557.0,0.0,32,2011-10-06 20:36:00,63,0
14560.0,2174.18,76,2011-12-02 15:22:00,6,0
14561.0,1080.76,69,2011-09-25 12:39:00,75,0
14562.0,4709.22,446,2011-12-06 11:05:00,3,0
14565.0,3073.77,129,2011-09-05 12:37:00,95,0
14566.0,1432.0,4,2011-08-21 11:05:00,110,0
14567.0,1524.46,34,2011-11-04 13:57:00,34,0
14569.0,227.39,12,2011-12-08 14:58:00,0,0
14570.0,218.06,29,2011-03-04 10:58:00,280,2
14572.0,2803.69,273,2011-12-06 14:40:00,2,0
14573.0,1603.72,241,2011-06-13 11:15:00,179,2
14576.0,35.400000000000006,1,2010-12-02 17:51:00,371,2
14577.0,859.71,123,2011-11-27 12:47:00,12,0
14578.0,168.63,24,2011-12-06 17:18:00,2,0
14581.0,138.6,17,2011-11-23 12:39:00,16,0
14582.0,114.11,6,2011-10-30 11:56:00,40,0
14583.0,1052.55,330,2011-12-04 12:32:00,5,0
14584.0,1029.26,101,2011-06-23 18:33:00,168,2
14585.0,157.05,29,2011-10-20 14:33:00,49,0
14586.0,134.16,27,2011-04-26 17:32:00,226,2
14587.0,1598.24,384,2011-11-21 11:34:00,18,0
14589.0,39.75,3,2010-12-03 11:42:00,371,2
14591.0,1447.14,197,2011-11-24 13:57:00,14,0
14592.0,570.46,164,2011-11-04 16:35:00,34,0
14593.0,617.99,152,2011-11-18 12:48:00,21,0
14594.0,379.83,53,2011-12-02 13:28:00,6,0
14595.0,1740.6,102,2011-11-20 12:12:00,19,0
14597.0,883.15,55,2011-11-28 13:13:00,10,0
14598.0,221.97,50,2011-10-26 13:19:00,43,0
14600.0,393.33000000000004,25,2011-02-07 09:48:00,305,2
14601.0,213.96,7,2011-11-29 09:48:00,10,0
14603.0,660.0,2,2011-03-10 10:27:00,274,2
14606.0,11713.85,2782,2011-12-08 19:28:00,0,0
14607.0,11341.1,114,2011-11-24 10:35:00,15,0
14608.0,1785.15,20,2011-12-05 16:52:00,3,0
14609.0,601.56,4,2011-09-28 12:54:00,71,0
14616.0,406.08000000000004,3,2011-04-11 09:54:00,242,2
14618.0,538.59,17,2011-11-30 13:45:00,8,0
14619.0,379.51,22,2011-04-14 17:13:00,238,2
14620.0,393.28000000000003,30,2011-05-19 14:14:00,203,2
14621.0,1765.76,96,2011-12-08 16:22:00,0,0
14622.0,320.58000000000004,21,2011-06-08 12:42:00,184,2
14623.0,869.35,135,2011-11-07 13:56:00,31,0
14624.0,225.85,13,2011-10-13 13:44:00,56,0
14625.0,848.48,57,2011-06-07 15:40:00,184,2
14626.0,2757.07,126,2011-12-01 08:55:00,8,0
14627.0,-21.85,5,2011-02-01 10:49:00,311,2
14628.0,671.96,24,2011-09-09 14:58:00,90,0
14629.0,939.21,153,2011-12-05 16:55:00,3,0
14631.0,1006.98,41,2011-10-20 11:17:00,50,0
14632.0,114.56,8,2011-03-22 08:49:00,262,2
14633.0,344.90000000000003,20,2011-03-18 17:07:00,265,2
14636.0,609.85,28,2011-11-03 16:12:00,35,0
14638.0,443.6,16,2011-10-20 10:10:00,50,0
14639.0,2952.34,175,2011-10-18 15:06:00,51,0
14640.0,2042.15,113,2011-11-24 11:00:00,15,0
14641.0,110.46,7,2011-11-18 10:42:00,21,0
14642.0,96.12,2,2011-10-12 11:08:00,58,0
14643.0,668.61,34,2011-06-22 14:41:00,169,2
14644.0,780.46,29,2011-11-30 14:58:00,8,0
14645.0,597.09,30,2011-07-06 09:15:00,156,2
14646.0,279489.02,2085,2011-12-08 12:12:00,1,1
14647.0,243.22,30,2011-05-22 13:40:00,200,2
14649.0,1417.29,199,2011-12-05 12:30:00,4,0
14651.0,654.6,102,2011-10-03 15:52:00,66,0
14652.0,114.18,29,2011-09-23 14:21:00,76,0
14653.0,1947.55,237,2011-12-08 13:45:00,0,0
14655.0,1930.15,50,2011-12-06 10:52:00,3,0
14656.0,291.05,80,2011-06-23 13:51:00,168,2
14657.0,838.27,127,2011-11-22 12:47:00,17,0
14658.0,247.15,29,2011-12-04 15:35:00,4,0
14659.0,2456.53,259,2011-12-01 12:17:00,8,0
14660.0,285.74,30,2011-09-14 11:34:00,86,0
14661.0,107.95,4,2011-11-13 11:51:00,26,0
14662.0,771.17,168,2011-11-11 12:13:00,28,0
14664.0,637.89,99,2011-11-20 10:59:00,19,0
14665.0,1258.38,117,2011-10-10 11:54:00,60,0
14666.0,195.25,14,2011-11-15 12:57:00,23,0
14667.0,9231.2,576,2011-11-29 11:30:00,10,0
14669.0,1269.99,170,2011-04-12 11:43:00,241,2
14670.0,411.53,132,2011-03-04 14:13:00,279,2
14672.0,765.55,61,2011-04-19 10:19:00,234,2
14673.0,1736.4,74,2011-12-06 14:31:00,2,0
14675.0,604.75,102,2011-11-23 12:58:00,15,0
14676.0,2543.2400000000002,44,2011-11-08 13:29:00,30,0
14679.0,-2.55,1,2010-12-03 10:07:00,371,2
14680.0,26932.34,320,2011-11-14 16:59:00,24,0
14681.0,498.95,7,2011-09-29 15:52:00,70,0
14682.0,52.0,2,2011-06-05 12:12:00,187,2
14684.0,1236.28,421,2011-11-14 11:33:00,25,0
14687.0,628.38,15,2011-08-25 11:59:00,106,0
14688.0,5107.38,359,2011-12-02 12:26:00,7,0
14689.0,112.8,13,2011-05-15 11:22:00,208,2
14690.0,358.61,54,2011-10-26 15:39:00,43,0
14691.0,2114.33,71,2011-11-09 12:30:00,30,0
14692.0,582.05,69,2011-07-25 15:08:00,136,0
14693.0,172.9,8,2011-03-20 12:50:00,264,2
14696.0,2070.97,133,2011-12-05 13:43:00,3,0
14697.0,188.60999999999999,22,2011-05-05 15:39:00,217,2
14698.0,1250.76,210,2011-12-08 12:26:00,1,0
14699.0,109.13000000000001,8,2011-05-09 14:54:00,213,2
14700.0,2235.3,115,2011-11-07 14:40:00,31,0
14701.0,2486.2200000000003,350,2011-11-29 12:38:00,10,0
14702.0,3250.64,348,2011-12-08 19:29:00,0,0
14703.0,318.17,22,2011-11-25 09:23:00,14,0
14704.0,1546.91,415,2011-11-28 12:51:00,10,0
14705.0,179.0,1,2011-05-25 12:39:00,198,2
14708.0,1096.67,29,2011-12-07 08:21:00,2,0
14709.0,4911.14,197,2011-11-24 15:41:00,14,0
14710.0,606.13,139,2011-11-25 14:53:00,13,0
14711.0,2838.2,359,2011-11-29 14:58:00,9,0
14712.0,917.07,25,2011-11-10 12:59:00,28,0
14713.0,2664.2599999999998,341,2011-11-30 16:26:00,8,0
14714.0,160.19,10,2011-11-15 13:07:00,23,0
14715.0,867.38,71,2011-11-15 12:10:00,24,0
14716.0,329.68,55,2011-10-27 17:29:00,42,0
14719.0,1592.18,238,2011-12-08 12:43:00,1,0
14720.0,663.81,37,2011-12-04 12:02:00,5,0
14722.0,187.92000000000002,29,2011-07-15 14:58:00,146,2
14723.0,1158.3,278,2011-11-29 15:23:00,9,0
14725.0,718.08,52,2011-11-15 12:42:00,24,0
14727.0,268.58,10,2011-03-10 14:45:00,273,2
14729.0,313.49,71,2010-12-01 12:43:00,373,2
14730.0,2005.06,501,2011-12-08 14:39:00,0,0
14731.0,380.02,45,2011-10-23 15:54:00,46,0
14732.0,2686.34,149,2011-12-01 14:34:00,7,0
14733.0,9451.54,216,2011-11-30 14:54:00,8,0
14735.0,5807.6900000000005,205,2011-12-06 12:09:00,3,0
14737.0,1164.55,17,2011-12-06 10:16:00,3,0
14738.0,1289.94,56,2011-10-31 12:57:00,38,0
14739.0,3899.1,61,2011-12-07 14:32:00,1,0
14740.0,1423.21,93,2011-06-01 15:17:00,190,2
14741.0,1400.34,59,2011-11-28 08:48:00,11,0
14744.0,1088.53,28,2011-11-23 12:51:00,15,0
14745.0,1167.16,70,2011-08-19 10:05:00,112,0
14747.0,294.3,19,2011-04-06 10:17:00,247,2
14748.0,1311.79,92,2011-11-10 18:33:00,28,0
14752.0,389.64,5,2011-10-27 11:55:00,43,0
14753.0,563.15,30,2011-09-13 14:50:00,86,0
14754.0,638.05,41,2011-10-26 12:01:00,44,0
14755.0,4965.38,237,2011-11-30 11:24:00,9,0
14756.0,738.96,38,2011-11-24 18:13:00,14,0
14757.0,420.5,19,2011-09-25 14:36:00,74,0
14758.0,1484.06,71,2011-07-18 08:21:00,144,2
14759.0,1625.97,102,2011-12-05 12:03:00,4,0
14760.0,53.8,7,2011-02-18 14:36:00,293,2
14761.0,255.9,11,2011-10-12 12:10:00,58,0
14762.0,300.52,21,2011-03-21 08:20:00,263,2
14764.0,250.55,7,2011-10-27 10:46:00,43,0
14765.0,254.11,39,2011-11-10 19:53:00,28,0
14766.0,2423.07,137,2011-12-01 16:05:00,7,0
14768.0,139.5,6,2011-11-22 12:54:00,16,0
14769.0,10641.6,1094,2011-12-07 10:24:00,2,0
14770.0,876.42,52,2011-04-21 14:21:00,231,2
14772.0,139.26,9,2011-08-19 15:04:00,111,0
14775.0,1011.9,60,2011-10-12 15:27:00,57,0
14776.0,2195.58,134,2011-10-19 15:34:00,50,0
14777.0,-17.45,3,2011-12-05 13:20:00,3,0
14778.0,730.86,35,2011-08-04 15:23:00,126,0
14779.0,386.15,41,2011-03-04 12:42:00,280,2
14780.0,447.68,27,2011-10-16 12:46:00,54,0
14782.0,200.10000000000002,6,2011-01-24 11:12:00,319,2
14784.0,289.99,15,2011-11-13 13:30:00,25,0
14785.0,77.4,3,2011-11-29 13:21:00,9,0
14788.0,679.4399999999999,30,2011-12-02 17:06:00,6,0
14789.0,197.64,6,2011-11-11 08:59:00,28,0
14790.0,745.06,46,2011-11-23 09:28:00,16,0
14792.0,0.0,4,2011-10-07 09:19:00,63,0
14793.0,214.14,15,2011-12-05 16:25:00,3,0
14794.0,1272.11,82,2011-12-07 10:11:00,2,0
14795.0,131.45000000000002,6,2011-06-26 13:04:00,165,2
14796.0,7839.51,1165,2011-12-08 15:31:00,0,0
14798.0,173.74,12,2011-10-18 10:58:00,52,0
14799.0,157.7,13,2011-10-19 16:16:00,50,0
14800.0,4236.34,392,2011-10-23 12:46:00,47,0
14801.0,193.14,59,2011-10-09 15:24:00,60,0
14803.0,845.55,44,2011-06-30 13:58:00,161,2
14804.0,353.27,12,2011-12-01 11:20:00,8,0
14805.0,554.65,47,2011-11-24 16:20:00,14,0
14806.0,193.39000000000001,11,2011-09-25 15:32:00,74,0
14808.0,2175.37,256,2011-10-31 12:21:00,39,0
14810.0,2087.88,255,2011-10-30 11:19:00,40,0
14813.0,155.43,30,2010-12-05 11:57:00,369,2
14815.0,778.5,53,2011-11-03 11:36:00,36,0
14816.0,271.85,4,2011-05-26 13:16:00,196,2
14817.0,1110.34,63,2011-05-23 13:35:00,199,2
14818.0,657.8,48,2011-09-27 11:01:00,73,0
14819.0,272.07,13,2011-10-06 13:41:00,63,0
14820.0,507.29,29,2011-11-18 15:41:00,20,0
14821.0,48.800000000000004,2,2010-12-08 08:43:00,366,2
14823.0,321.43,70,2011-06-12 13:12:00,179,2
14824.0,1127.71,29,2011-11-29 14:20:00,9,0
14825.0,2226.91,121,2011-12-06 11:38:00,3,0
14828.0,2139.76,17,2011-05-27 10:16:00,196,2
14829.0,644.65,45,2011-11-10 16:16:00,28,0
14830.0,197.13,40,2011-10-17 14:29:00,52,0
14834.0,1698.35,70,2011-11-22 10:30:00,17,0
14836.0,102.44999999999999,6,2011-11-29 16:45:00,9,0
14837.0,1641.2,110,2011-09-11 10:58:00,89,0
14840.0,62.85,4,2011-03-17 12:00:00,267,2
14841.0,3295.76,138,2011-10-17 15:03:00,52,0
14842.0,2456.8,158,2011-11-04 13:09:00,34,0
14844.0,3189.81,130,2011-10-07 10:41:00,63,0
14847.0,309.4,13,2011-07-14 10:52:00,148,2
14849.0,7904.28,392,2011-11-18 10:58:00,21,0
14850.0,278.15,22,2011-02-01 11:21:00,311,2
14851.0,511.35,28,2011-11-16 14:20:00,22,0
14852.0,2836.69,143,2011-10-12 13:20:00,57,0
14853.0,463.05,10,2011-12-01 09:44:00,8,0
14854.0,2749.89,131,2011-09-22 17:00:00,77,0
14855.0,645.65,20,2011-08-12 14:02:00,118,0
14856.0,1311.3799999999999,66,2011-11-03 14:53:00,35,0
14857.0,1165.65,61,2011-10-11 09:23:00,59,0
14859.0,1352.04,59,2011-11-27 11:18:00,12,0
14860.0,168.62,12,2011-12-01 09:44:00,8,0
14861.0,125.79,6,2011-10-18 12:54:00,51,0
14862.0,841.1999999999999,48,2011-11-14 10:01:00,25,0
14863.0,266.76,11,2011-11-10 15:04:00,28,0
14865.0,52.2,4,2011-12-02 16:25:00,6,0
14866.0,14197.45,103,2011-11-29 11:45:00,10,0
14867.0,701.33,37,2011-06-07 11:39:00,185,2
14868.0,2939.64,147,2011-12-06 14:49:00,2,0
14869.0,721.95,72,2011-12-06 10:55:00,3,0
14870.0,327.25,13,2011-03-23 10:51:00,261,2
14871.0,522.38,98,2011-12-06 13:42:00,2,0
14873.0,519.68,28,2011-05-13 13:52:00,209,2
14875.0,1448.72,50,2011-11-30 14:41:00,8,0
14878.0,1485.54,124,2011-11-27 11:15:00,12,0
14880.0,706.19,47,2011-09-23 13:42:00,76,0
14881.0,255.4,17,2011-11-20 11:06:00,19,0
14882.0,589.7,11,2011-11-13 12:47:00,26,0
14883.0,756.64,54,2011-11-21 10:23:00,18,0
14885.0,765.3199999999999,15,2011-07-31 12:05:00,131,0
14886.0,364.8,18,2011-04-01 08:56:00,252,2
14887.0,1862.0,6,2011-09-21 15:32:00,78,0
14888.0,369.2,20,2011-05-16 14:58:00,206,2
14889.0,135.9,10,2011-01-07 15:19:00,335,2
14890.0,125.65,7,2011-03-31 11:57:00,253,2
14891.0,554.38,33,2011-07-14 18:08:00,147,2
14893.0,1237.8500000000001,73,2011-11-30 12:31:00,9,0
14894.0,655.75,23,2011-09-15 13:51:00,84,0
14895.0,11020.26,506,2011-12-02 09:23:00,7,0
14896.0,468.77000000000004,43,2011-05-19 10:20:00,204,2
14897.0,1366.38,55,2011-12-02 10:32:00,7,0
14898.0,1228.32,119,2011-11-16 14:54:00,22,0
14901.0,1414.99,98,2011-11-28 17:09:00,10,0
14902.0,314.11,24,2011-11-18 17:09:00,20,0
14903.0,2744.48,364,2011-11-18 16:07:00,20,0
14904.0,1025.44,69,2011-12-07 12:55:00,1,0
14905.0,599.9,18,2011-07-08 13:36:00,153,2
14907.0,3478.85,168,2011-12-06 14:14:00,2,0
14908.0,277.8,9,2011-09-26 12:56:00,73,0
14910.0,389.86,35,2011-12-07 10:06:00,2,0
14911.0,132572.62,5903,2011-12-08 15:54:00,0,1
14912.0,841.52,28,2011-11-23 12:29:00,16,0
14913.0,1227.43,87,2011-11-04 08:29:00,35,0
14915.0,258.83,13,2011-09-15 10:27:00,85,0
14916.0,1264.84,79,2011-09-30 09:20:00,70,0
14918.0,1610.15,45,2011-08-16 11:50:00,115,0
14920.0,977.77,57,2011-05-11 10:32:00,212,2
14921.0,1316.07,78,2011-11-09 13:17:00,29,0
14923.0,749.1,44,2011-10-20 11:51:00,50,0
14924.0,310.05,10,2011-04-08 09:25:00,245,2
14929.0,223.88,11,2011-11-07 17:21:00,31,0
14930.0,2372.86,128,2011-08-23 10:31:00,108,0
14931.0,964.6800000000001,42,2011-12-05 10:19:00,4,0
14932.0,363.53,17,2010-12-09 11:48:00,365,2
14934.0,1888.84,88,2011-09-28 09:45:00,72,0
14935.0,1784.71,10,2011-02-15 14:44:00,296,2
14936.0,8117.42,366,2011-11-30 15:07:00,8,0
14937.0,1617.63,35,2011-10-14 12:29:00,56,0
14944.0,5842.95,172,2011-11-10 09:10:00,29,0
14946.0,100.9,3,2011-11-25 13:33:00,13,0
14947.0,290.82,14,2011-09-28 15:48:00,71,0
14948.0,1066.57,64,2011-11-16 17:16:00,22,0
14950.0,361.25,20,2011-12-01 09:42:00,8,0
14951.0,311.69,20,2011-09-21 15:15:00,78,0
14952.0,7912.79,149,2011-10-24 13:50:00,45,0
14953.0,289.82,55,2011-11-14 14:59:00,24,0
14954.0,336.17,85,2011-11-27 14:30:00,11,0
14957.0,58.49,12,2011-03-31 17:59:00,252,2
14958.0,499.68,42,2011-07-15 14:20:00,146,2
14959.0,684.97,61,2011-10-11 16:28:00,58,0
14960.0,221.27,27,2011-12-01 12:54:00,7,0
14961.0,7006.58,317,2011-11-29 09:42:00,10,0
14962.0,126.7,5,2011-03-14 09:42:00,270,2
14963.0,1487.8,198,2011-11-30 12:16:00,9,0
14964.0,206.21,13,2011-04-06 14:13:00,246,2
14965.0,599.0,83,2011-09-04 13:20:00,95,0
14966.0,191.32,38,2011-11-25 12:20:00,14,0
14967.0,463.8,6,2011-10-21 11:06:00,49,0
14968.0,147.59,37,2011-11-09 13:58:00,29,0
14970.0,1592.06,34,2011-10-02 13:44:00,67,0
14971.0,1116.57,160,2011-11-04 17:07:00,34,0
14972.0,114.77,18,2011-08-03 14:54:00,127,0
14973.0,1314.45,32,2011-08-24 15:51:00,106,0
14974.0,114.39,21,2011-11-02 13:01:00,36,0
14975.0,279.94,11,2011-10-13 14:08:00,56,0
14976.0,765.86,73,2011-10-13 16:37:00,56,0
14978.0,1931.42,216,2011-09-28 13:07:00,71,0
14981.0,102.12,8,2011-04-07 13:45:00,245,2
14984.0,213.27,41,2011-11-20 14:28:00,18,0
14985.0,296.75,87,2011-05-25 14:29:00,197,2
14987.0,326.4,4,2011-11-24 09:59:00,15,0
14988.0,334.54,40,2011-05-12 12:05:00,211,2
14995.0,233.23000000000002,61,2011-11-01 11:39:00,38,0
14997.0,540.98,27,2011-10-24 13:28:00,45,0
14998.0,429.87,75,2011-06-22 17:30:00,169,2
15000.0,490.52,77,2011-10-23 11:42:00,47,0
15002.0,1641.76,115,2011-08-16 10:44:00,115,0
15004.0,1246.32,158,2011-07-15 14:05:00,146,0
15005.0,6180.49,1160,2011-11-24 12:25:00,15,0
15006.0,502.09,144,2011-10-19 15:08:00,50,0
15007.0,156.91,12,2011-07-03 16:00:00,158,2
15009.0,1261.78,182,2011-11-27 13:35:00,11,0
15010.0,308.94,20,2011-11-04 12:42:00,35,0
15012.0,423.04,128,2011-10-17 12:22:00,53,0
15014.0,260.17,35,2011-10-27 20:07:00,42,0
15016.0,170.04,20,2011-06-20 12:06:00,172,2
15017.0,125.58,20,2011-11-06 10:33:00,33,0
15018.0,456.26,32,2011-11-01 12:47:00,38,0
15019.0,266.0,70,2011-03-18 12:35:00,266,2
15021.0,1872.28,479,2011-12-01 11:53:00,8,0
15022.0,905.04,135,2011-11-28 12:35:00,11,0
15023.0,6763.16,563,2011-12-06 17:23:00,2,0
15024.0,1661.33,155,2011-11-30 12:06:00,9,0
15025.0,377.01,72,2011-11-06 15:20:00,32,0
15026.0,469.0,61,2011-09-20 13:52:00,79,0
15027.0,1051.95,37,2011-11-09 10:16:00,30,0
15028.0,627.13,48,2011-12-01 14:06:00,7,0
15030.0,518.28,7,2011-09-29 10:50:00,71,0
15031.0,668.14,111,2011-12-05 14:19:00,3,0
15032.0,4464.1,55,2011-03-28 15:30:00,255,2
15033.0,2571.02,513,2011-12-05 12:40:00,4,0
15034.0,4277.66,400,2011-11-24 12:11:00,15,0
15035.0,252.73000000000002,27,2011-09-11 11:08:00,89,0
15036.0,465.55,127,2011-09-28 15:42:00,71,0
15038.0,665.59,133,2011-10-27 14:42:00,42,0
15039.0,19786.44,1508,2011-11-30 11:31:00,9,0
15041.0,180.35,67,2011-06-22 16:16:00,169,2
15042.0,135.93,5,2011-05-24 16:25:00,198,2
15043.0,537.0,3,2011-11-08 14:26:00,30,0
15044.0,7629.38,461,2011-11-20 13:20:00,18,0
15045.0,633.66,13,2011-07-11 11:33:00,151,2
15046.0,5064.01,207,2011-11-30 15:50:00,8,0
15047.0,343.62,22,2011-03-15 10:49:00,269,2
15048.0,380.57,98,2011-10-05 14:55:00,64,0
15049.0,121.17000000000002,3,2011-03-11 12:13:00,273,2
15050.0,1727.17,80,2011-11-14 16:17:00,24,0
15051.0,1391.61,143,2011-11-16 15:38:00,22,0
15052.0,215.78,30,2011-01-24 15:52:00,318,2
15053.0,697.79,71,2011-12-05 12:08:00,4,0
15054.0,302.1,114,2011-11-27 15:02:00,11,0
15057.0,1489.5,25,2011-03-09 15:17:00,274,2
15058.0,2124.9900000000002,276,2011-11-14 14:57:00,24,0
15059.0,1325.82,239,2011-10-30 11:35:00,40,0
15060.0,303.09,121,2011-12-01 13:47:00,7,0
15061.0,54228.74,410,2011-12-06 12:06:00,3,0
15062.0,987.86,57,2011-09-29 16:51:00,70,0
15063.0,370.79999999999995,5,2011-05-10 13:25:00,212,2
15065.0,3135.98,158,2011-11-02 09:45:00,37,0
15066.0,760.59,53,2011-11-08 09:56:00,31,0
15067.0,1744.76,82,2011-09-22 13:20:00,77,0
15068.0,553.36,104,2011-10-24 14:47:00,45,0
15069.0,1109.53,70,2011-06-13 14:16:00,178,2
15070.0,106.2,1,2010-12-02 11:23:00,372,2
15071.0,982.07,26,2011-09-07 11:43:00,93,0
15073.0,612.43,76,2011-11-30 10:44:00,9,0
15074.0,748.87,42,2011-08-26 14:45:00,104,0
15075.0,773.03,27,2011-09-23 12:27:00,77,0
15076.0,880.85,49,2011-06-20 08:23:00,172,2
15078.0,9623.35,451,2011-12-02 15:41:00,6,0
15079.0,893.66,48,2011-05-11 12:45:00,212,2
15081.0,487.35,35,2011-11-17 17:08:00,21,0
15083.0,88.2,5,2011-03-28 12:18:00,256,2
15087.0,306.94,15,2011-03-03 10:34:00,281,2
15088.0,1140.27,60,2011-11-18 13:14:00,20,0
15089.0,2420.84,145,2011-11-29 16:31:00,9,0
15090.0,381.32,23,2011-02-04 14:03:00,307,2
15091.0,476.96,31,2011-10-17 10:47:00,53,0
15092.0,457.81,26,2011-05-08 14:10:00,214,2
15093.0,4410.14,112,2011-11-21 13:09:00,17,0
15095.0,1364.7,49,2011-08-28 12:01:00,103,0
15096.0,219.39000000000001,11,2011-10-28 10:27:00,42,0
15097.0,248.08,25,2011-12-05 14:03:00,3,0
15098.0,649.5,5,2011-06-10 15:39:00,181,2
15099.0,410.48,23,2011-09-16 13:13:00,83,0
15100.0,635.1,6,2011-01-13 17:09:00,329,2
15101.0,310.03,9,2011-12-01 10:18:00,8,0
15103.0,703.36,35,2011-11-08 14:53:00,30,0
15104.0,1002.54,71,2011-06-26 11:35:00,166,2
15105.0,2298.93,101,2011-11-21 16:54:00,17,0
15106.0,1407.73,102,2011-11-22 09:16:00,17,0
15107.0,247.66,20,2011-02-01 14:46:00,310,2
15108.0,1291.75,61,2011-07-21 10:24:00,141,0
15109.0,463.75,31,2011-04-13 09:53:00,240,2
15110.0,970.25,40,2011-11-16 11:16:00,23,0
15111.0,1567.48,84,2011-11-10 16:58:00,28,0
15113.0,3439.41,101,2011-11-30 08:23:00,9,0
15114.0,2760.56,197,2011-11-09 15:05:00,29,0
15115.0,340.11,21,2011-11-21 14:59:00,17,0
15116.0,1352.75,45,2011-11-22 12:25:00,17,0
15117.0,1550.13,80,2011-11-25 08:12:00,14,0
15118.0,244.8,1,2011-07-28 14:54:00,133,0
15119.0,266.4,14,2011-04-08 09:08:00,245,2
15120.0,343.82,22,2011-08-02 10:05:00,129,0
15121.0,457.72,28,2011-10-20 14:51:00,49,0
15122.0,1612.13,87,2011-09-15 16:27:00,84,0
15123.0,2199.31,106,2011-12-02 13:12:00,6,0
15124.0,184.19,15,2011-11-17 10:09:00,22,0
15125.0,11117.05,140,2011-11-14 13:57:00,24,0
15127.0,406.53,16,2011-10-05 10:30:00,65,0
15128.0,1419.54,111,2011-10-10 13:54:00,59,0
15129.0,3447.4,84,2011-10-20 14:40:00,49,0
15130.0,330.11,22,2011-06-23 10:15:00,169,2
15132.0,977.9300000000001,52,2011-11-21 17:10:00,17,0
15133.0,982.42,29,2011-08-04 10:44:00,127,0
15134.0,1387.99,73,2011-11-25 08:55:00,14,0
15135.0,127.15,10,2011-04-20 15:58:00,232,2
15136.0,1282.45,69,2011-12-07 12:26:00,2,0
15139.0,178.96,13,2011-04-14 11:39:00,239,2
15140.0,2350.0,81,2011-10-18 14:07:00,51,0
15142.0,498.74,26,2011-10-24 12:51:00,45,0
15143.0,259.45,14,2011-04-28 12:03:00,225,2
15144.0,6530.04,218,2011-12-01 15:12:00,7,0
15145.0,1194.73,67,2011-12-05 17:21:00,3,0
15146.0,1313.66,95,2011-06-28 12:09:00,164,2
15147.0,608.65,29,2011-05-05 11:20:00,218,2
15148.0,301.29,20,2011-11-29 08:21:00,10,0
15149.0,520.8000000000001,23,2011-07-29 10:58:00,133,0
15150.0,5303.97,344,2011-11-22 12:52:00,16,0
15152.0,4684.24,278,2011-11-30 12:32:00,9,0
15153.0,329.25,22,2011-11-08 17:09:00,30,0
15154.0,240.27,92,2011-09-26 16:43:00,73,0
15156.0,961.49,55,2011-12-08 18:22:00,0,0
15157.0,1869.5,133,2011-12-06 11:28:00,3,0
15158.0,401.40000000000003,7,2011-10-25 13:53:00,44,0
15159.0,18573.68,720,2011-12-08 12:05:00,1,0
15160.0,158.16,4,2010-12-17 14:15:00,356,2
15163.0,304.47,29,2011-11-21 13:10:00,17,0
15164.0,843.05,103,2011-10-02 12:05:00,68,0
15165.0,487.75,27,2010-12-01 14:03:00,372,2
